year,adm2_name,c_beans,c_cabbage,c_carrots,c_eggs,c_meat_beef_chops,c_meat_chicken_whole,c_meat_pork,c_onions,c_potatoes,c_rice,c_tomatoes
2007,Guimaras,66.84166666666667,48.848333333333336,62.94083333333333,4.93,178.22666666666666,100.58916666666666,124.435,122.34583333333332,52.800000000000004,21.96166666666667,36.68833333333333
2007,Ifugao,87.3275,46.0,37.12583333333333,4.305833333333333,200.35583333333332,108.92583333333334,139.355,94.38916666666667,37.26416666666667,21.845,39.973333333333336
2007,Ilocos Norte,83.47166666666666,48.07749999999999,36.839166666666664,4.349166666666666,195.79916666666668,112.3075,142.94666666666666,88.39083333333333,36.02,21.669166666666666,29.489166666666666
2007,Ilocos Sur,86.86416666666666,47.36666666666667,36.593333333333334,4.333333333333333,198.6525,110.29583333333333,139.81,93.52,36.39333333333334,21.544166666666666,38.902499999999996
2007,Iloilo,66.73125,48.67541666666667,63.192499999999995,4.925416666666667,178.32541666666668,100.04333333333334,122.9975,122.35541666666666,52.80083333333334,21.98125,36.54083333333333
2007,Isabela,82.73833333333333,47.005833333333335,38.1875,4.318333333333333,197.73916666666665,112.63499999999999,144.95416666666668,86.07083333333333,37.56333333333333,22.0475,24.6925
2007,Kalinga,83.09916666666668,47.5275,37.815000000000005,4.315833333333333,197.61416666666665,112.84333333333332,144.63,85.25083333333333,37.08,21.911666666666665,25.36
2007,La Union,93.35958333333333,46.154583333333335,37.09916666666667,4.284166666666667,205.66666666666666,107.14166666666667,133.21416666666667,97.42916666666667,38.04125,21.081666666666667,56.00208333333333
2007,Laguna,82.33166666666666,53.23916666666667,42.0725,4.11,191.01333333333332,108.51333333333334,138.3475,105.13833333333334,40.23416666666667,21.801666666666666,33.96083333333333
2007,Lanao del Norte,69.20916666666666,33.02333333333333,36.98,4.07625,150.00041666666667,103.03083333333332,121.2275,106.22333333333334,55.03041666666667,23.63291666666667,35.05291666666667
2007,Lanao del Sur,69.5725,34.49916666666667,38.87,4.059166666666667,149.49833333333333,103.54916666666666,120.90500000000002,112.78333333333335,55.5975,23.662499999999998,34.1775
2007,Leyte,69.38708333333334,41.67333333333333,52.72125,4.66,172.63833333333332,111.22791666666667,127.01791666666668,126.66958333333334,52.507083333333334,23.594166666666666,36.695
2007,Maguindanao,67.22666666666666,36.62916666666667,39.146388888888886,3.8383333333333334,144.78944444444446,102.19999999999999,117.89611111111111,121.58333333333333,53.72027777777778,23.51111111111111,29.07416666666667
2007,Marinduque,80.23916666666666,52.45249999999999,42.7275,4.180833333333333,190.32833333333335,107.17416666666666,136.78,105.32333333333334,40.96666666666667,22.065833333333334,34.406666666666666
2007,Market Average,85.63333333333333,47.3125,36.84916666666667,4.331666666666666,197.85666666666668,110.69416666666666,140.77333333333334,92.28500000000001,36.490833333333335,21.651666666666667,35.711666666666666
2007,Masbate,69.34666666666666,50.69583333333333,52.17625,4.355833333333333,186.84916666666666,109.25208333333335,130.97916666666666,119.73166666666667,44.60333333333333,23.81041666666667,35.755
2007,Metropolitan Manila,82.86666666666666,38.63166666666667,49.95916666666667,4.22,173.8975,111.76416666666667,145.39666666666668,132.435,43.04916666666667,21.723333333333333,33.7475
2007,Misamis Occidental,68.3125,35.12,38.29,4.161666666666666,151.24333333333334,102.11500000000001,123.51916666666666,110.49833333333333,54.51166666666666,23.679999999999996,36.23
2007,Misamis Oriental,70.53791666666667,35.3675,39.57333333333333,4.1375,152.13500000000002,105.63583333333332,123.58916666666666,114.80416666666667,56.6025,23.71375,35.721666666666664
2007,Mountain Province,86.52666666666666,46.41583333333333,37.0475,4.315833333333333,199.2108333333333,109.54583333333333,139.95000000000002,93.92999999999999,36.95583333333334,21.7975,38.2175
2007,Negros Occidental,66.85166666666667,47.9775,62.3525,4.910833333333334,177.5583333333333,101.78750000000001,125.31083333333333,123.66250000000001,52.994166666666665,21.998333333333335,36.67916666666667
2007,Negros Oriental,65.01083333333334,36.04833333333333,48.51583333333334,4.513333333333334,160.245,103.29333333333334,129.98666666666668,118.59083333333332,50.70333333333334,23.714166666666667,35.8775
2007,North Cotabato,73.28625,33.77041666666667,42.90625,3.924583333333333,153.88375,101.81291666666665,114.85541666666667,122.19416666666666,54.405833333333334,22.617083333333337,29.669583333333335
2007,Northern Samar,69.45416666666667,49.129999999999995,52.895,4.376666666666667,187.39666666666668,112.6075,130.09083333333334,124.8625,45.98,23.910833333333333,35.46083333333333
2007,Nueva Ecija,83.02722222222222,42.16222222222222,40.01138888888889,4.2813888888888885,195.04444444444445,103.06694444444445,130.99472222222224,91.02388888888889,38.287499999999994,23.404722222222222,38.3875
2007,Nueva Vizcaya,88.38916666666667,45.71416666666667,37.35666666666666,4.291666666666667,201.66583333333332,108.22583333333334,138.33833333333334,95.54083333333334,37.653333333333336,21.855833333333333,42.82916666666667
2007,Occidental Mindoro,80.55166666666666,52.37166666666667,42.098333333333336,4.174166666666666,188.80416666666667,109.02083333333333,135.7591666666667,105.38416666666666,40.12916666666667,21.78916666666667,35.25083333333333
2007,Oriental Mindoro,80.81916666666667,52.8225,42.182916666666664,4.15375,189.86916666666664,108.23125,136.51958333333334,105.60458333333334,40.4375,21.900833333333335,34.59916666666667
2007,Palawan,70.31916666666667,56.8525,82.665,4.430833333333333,179.6975,121.09916666666668,130.94958333333332,116.87583333333333,49.80875,23.025000000000002,58.74583333333334
2007,Pangasinan,76.43041666666666,46.39666666666667,35.871249999999996,4.596666666666667,181.86749999999998,104.90958333333333,130.54999999999998,77.50791666666667,31.575,20.545416666666664,49.39416666666667
2007,Quezon,81.35166666666667,52.77333333333333,41.95166666666667,4.158333333333333,191.1975,107.65333333333332,137.70833333333334,105.42,40.25833333333333,21.92833333333333,34.01
2007,Quirino,86.58999999999999,45.59166666666667,37.4175,4.304166666666666,200.30999999999997,108.74916666666667,139.6475,93.52833333333332,37.6325,21.99083333333333,38.43583333333333
2007,Rizal,83.54958333333333,53.72333333333333,43.1625,4.0616666666666665,188.99125,109.8925,139.15375,104.88541666666667,40.857083333333335,21.583333333333332,34.69583333333333
2007,Romblon,71.0,51.708333333333336,51.357499999999995,4.3325,185.6825,106.415,131.70666666666668,114.58416666666666,43.97,22.703333333333333,35.699999999999996
2007,Samar,69.12916666666666,42.52583333333333,52.195,4.67,174.4775,110.55083333333334,127.96249999999999,124.90499999999999,50.8375,23.599166666666665,36.32333333333333
2007,Sarangani,71.51083333333334,34.94416666666667,40.88916666666667,3.7325,153.6825,102.97666666666667,114.97500000000001,119.20833333333333,51.43333333333334,22.310000000000002,29.474166666666665
2007,Siquijor,65.63916666666667,36.10666666666666,48.69416666666667,4.484166666666667,159.88416666666666,104.13916666666667,129.705,119.36083333333333,51.350833333333334,23.731666666666666,35.560833333333335
2007,Sorsogon,69.72833333333334,50.251666666666665,51.189166666666665,4.341666666666667,189.07416666666666,111.60083333333334,131.79999999999998,121.005,43.70083333333333,23.958333333333332,35.233333333333334
2007,South Cotabato,68.36749999999999,39.947916666666664,37.44041666666667,3.731666666666667,156.47458333333333,103.9875,124.21375,110.60000000000001,47.125,21.602500000000003,29.118750000000002
2007,Southern Leyte,73.21583333333334,42.10458333333333,52.59375,4.577083333333333,174.83124999999998,117.21708333333333,124.05041666666666,117.04791666666667,56.990833333333335,23.729166666666668,36.35375
2007,Sultan Kudarat,66.63000000000001,36.127500000000005,38.8725,3.763333333333333,142.02083333333334,102.415,115.68416666666667,122.90666666666665,54.22416666666667,23.823333333333334,28.548333333333332
2007,Sulu,71.43083333333333,42.5525,53.48916666666667,4.2475,148.67416666666668,95.75083333333333,129.105,117.53500000000001,46.964999999999996,23.478333333333335,33.899166666666666
2007,Surigao del Norte,73.62916666666666,39.946666666666665,54.15166666666667,4.743333333333333,173.97166666666666,117.58749999999999,125.33999999999999,136.19166666666666,59.12166666666667,23.458333333333332,36.8275
2007,Surigao del Sur,72.46708333333333,45.909166666666664,59.69541666666667,4.3475,160.01125,109.18333333333334,138.97208333333333,148.03208333333333,57.617916666666666,25.068749999999998,36.822916666666664
2007,Tarlac,83.0925,43.34583333333333,39.402499999999996,4.306666666666667,192.10083333333333,104.53916666666667,136.29166666666666,101.00666666666666,37.362500000000004,22.534166666666668,39.5
2007,Tawi-Tawi,70.31916666666666,44.06166666666667,54.0275,4.2175,150.41833333333332,99.15083333333332,125.675,116.30333333333333,48.373333333333335,23.280833333333334,35.99583333333333
2007,Zambales,80.04666666666667,45.509166666666665,38.780833333333334,4.384166666666666,188.54666666666665,105.19749999999999,134.22666666666666,100.41333333333334,34.9325,21.77916666666667,36.3525
2007,Zamboanga Sibugay,70.36,41.034166666666664,50.10166666666667,4.263333333333334,148.65583333333333,95.20916666666666,128.94833333333335,118.38166666666666,47.68,23.9275,32.66416666666667
2007,Zamboanga del Norte,67.00333333333333,36.85333333333333,42.214999999999996,4.2749999999999995,153.37833333333333,101.1225,126.96749999999999,113.16916666666667,52.892500000000005,23.715833333333332,35.88833333333333
2007,Zamboanga del Sur,70.72541666666667,39.69166666666667,46.59041666666667,4.202083333333333,148.94083333333333,96.71625,127.77749999999999,118.83458333333333,49.35458333333333,23.667916666666667,33.01541666666667
2008,Abra,85.925,36.68333333333333,42.12916666666667,4.373333333333333,209.93499999999997,119.12083333333334,156.22416666666666,70.41916666666667,38.82,26.285,37.20583333333334
2008,Agusan del Norte,70.99166666666666,37.5925,60.12416666666667,4.40375,169.74333333333334,117.7275,152.09,108.85374999999999,61.80583333333333,29.86375,39.78125
2008,Agusan del Sur,72.2625,36.833333333333336,59.729166666666664,4.331666666666666,167.91333333333333,116.74083333333334,147.69166666666666,111.94833333333334,62.33583333333333,29.872500000000002,37.635
2008,Aklan,68.47583333333334,42.74166666666667,54.659166666666664,4.958333333333333,194.1475,110.4475,143.40583333333333,91.87583333333333,53.09583333333333,27.087500000000002,35.65416666666667
2008,Albay,70.64,42.527499999999996,51.50083333333333,4.346666666666667,200.34875,120.07291666666667,147.01375,91.23791666666666,51.66166666666667,28.94541666666667,36.915
2008,Antique,67.54083333333334,43.02166666666667,57.50083333333333,4.993333333333333,190.59833333333333,110.64916666666666,140.78,91.39416666666666,55.28916666666667,27.11916666666667,36.285833333333336
2008,Apayao,82.11166666666666,37.3125,41.37,4.368333333333333,207.17166666666665,121.86916666666667,161.55833333333334,69.98333333333333,38.24166666666667,26.4025,29.639166666666668
2008,Aurora,83.23,32.66583333333333,44.40416666666667,4.329166666666667,204.01416666666668,111.77833333333332,151.45083333333335,74.2275,39.7425,28.280833333333334,36.39666666666667
2008,Basilan,73.43166666666666,37.98416666666667,56.71333333333334,4.333333333333333,157.49416666666667,100.13499999999999,146.25416666666666,94.1375,50.25083333333333,28.400000000000002,31.521666666666665
2008,Bataan,83.58916666666666,42.25666666666667,47.274166666666666,4.1375,202.05083333333334,117.97250000000001,153.00333333333333,82.83833333333332,43.49666666666667,26.290833333333335,35.48833333333334
2008,Batangas,81.80666666666667,41.427083333333336,47.60375,4.189166666666667,202.12833333333333,117.19208333333334,152.68291666666667,83.84291666666667,44.16,26.463333333333335,35.382083333333334
2008,Benguet,93.635,35.74805555555556,45.413333333333334,4.296388888888888,220.11694444444444,115.6061111111111,148.62666666666667,72.03916666666666,40.87083333333333,25.793333333333337,56.06388888888889
2008,Biliran,67.75833333333334,36.09583333333333,58.48416666666666,4.7275,182.72583333333333,117.80583333333334,143.01250000000002,95.4525,54.85916666666666,28.507499999999997,37.32333333333333
2008,Bohol,65.04833333333333,31.040833333333335,53.06,4.5775,168.70833333333334,113.32083333333333,144.03666666666666,93.75833333333333,55.373333333333335,28.881666666666664,37.178333333333335
2008,Bukidnon,72.2725,30.761666666666667,39.72083333333333,4.129166666666666,164.2775,112.7375,134.2875,93.625,58.75833333333333,28.355,31.7925
2008,Bulacan,83.48416666666667,40.172916666666666,46.32791666666666,4.150833333333334,202.66208333333336,116.72416666666668,153.58666666666667,82.69291666666666,43.166666666666664,26.400833333333335,34.92541666666667
2008,Cagayan,81.49958333333333,36.922916666666666,41.56583333333333,4.382916666666667,207.89166666666665,121.55416666666667,161.90416666666667,67.1375,38.68541666666667,26.579583333333332,28.909166666666668
2008,Camarines Norte,77.93583333333333,41.57583333333333,48.19916666666666,4.288333333333333,203.50583333333336,120.24000000000001,151.68583333333333,87.33666666666666,47.314166666666665,27.826666666666668,35.12416666666667
2008,Camarines Sur,76.43833333333333,42.04833333333333,49.589166666666664,4.288333333333333,202.66583333333335,120.505,150.04666666666665,88.76916666666666,49.13583333333333,28.319166666666664,36.05083333333334
2008,Camiguin,68.85416666666667,34.25416666666667,57.54916666666667,4.483333333333333,167.8825,118.45666666666666,143.33083333333335,101.10000000000001,59.586666666666666,28.882499999999997,37.44416666666667
2008,Capiz,68.2625,42.16833333333333,55.096666666666664,4.95,192.77916666666667,111.48583333333333,143.72833333333332,91.74333333333334,53.84833333333333,27.150000000000002,35.788333333333334
2008,Catanduanes,74.11416666666666,42.333333333333336,50.681666666666665,4.338333333333333,202.385,123.16166666666668,147.98916666666665,91.755,51.413333333333334,28.8275,36.361666666666665
2008,Cavite,82.81833333333333,40.141666666666666,47.07416666666666,4.16,201.37333333333333,117.1275,153.31166666666667,83.44583333333334,43.77333333333333,26.410833333333333,35.29
2008,Cebu,64.645,30.1675,54.55625,4.715416666666667,175.71875,112.92041666666667,144.83124999999998,97.605,53.79458333333333,28.293333333333333,36.16458333333333
2008,Compostela Valley,75.92416666666666,27.506666666666664,47.06333333333333,4.034166666666667,165.635,109.81333333333333,127.815,98.1825,59.82416666666666,27.270833333333332,29.811666666666667
2008,Davao Oriental,77.37166666666667,26.573333333333334,48.56,3.9358333333333335,164.29583333333332,109.11166666666666,124.56333333333333,100.54916666666666,59.7875,26.881666666666664,27.8475
2008,Davao del Norte,75.53666666666668,27.278333333333336,47.23499999999999,4.0216666666666665,165.21583333333334,109.61916666666667,127.19500000000001,97.5675,59.57583333333333,27.162499999999998,29.290000000000003
2008,Davao del Sur,73.81361111111111,26.974444444444444,47.21805555555555,3.914444444444445,162.5975,109.72194444444443,126.22999999999999,95.58333333333333,58.4938888888889,27.15777777777778,27.310833333333335
2008,Dinagat Islands,74.23916666666666,38.655,69.01416666666667,4.745833333333334,184.98083333333332,127.65583333333332,138.71333333333334,104.64999999999999,60.724999999999994,28.60166666666667,38.31166666666667
2008,Eastern Samar,70.16333333333334,37.065,59.85166666666667,4.7125,183.67083333333335,120.3,142.16083333333333,98.08833333333332,56.82916666666667,28.570000000000004,37.873333333333335
2008,Guimaras,66.97500000000001,41.92916666666667,58.11416666666667,4.961666666666667,188.51250000000002,109.21416666666666,140.6525,93.53666666666668,56.31666666666666,27.2175,36.235
2008,Ifugao,87.35000000000001,35.88666666666666,43.024166666666666,4.354166666666667,212.43666666666664,118.11333333333334,155.53583333333333,71.27,39.82833333333333,26.521666666666665,39.06166666666667
2008,Ilocos Norte,83.68666666666667,37.105,41.34583333333333,4.389166666666667,207.46416666666667,120.3825,158.24416666666667,68.27833333333334,38.0625,26.266666666666666,32.803333333333335
2008,Ilocos Sur,87.12583333333333,36.850833333333334,42.277499999999996,4.3725,210.80499999999998,119.05583333333334,155.58166666666668,70.9975,38.86666666666667,26.150833333333335,39.27166666666667
2008,Iloilo,66.96249999999999,41.57208333333333,58.75208333333333,4.96,189.26416666666668,109.09500000000001,140.2075,94.37291666666665,56.342083333333335,27.407916666666665,36.16125
2008,Isabela,82.81416666666667,36.895,42.455,4.3741666666666665,210.22166666666666,121.38499999999999,161.59916666666666,70.89666666666666,39.585,26.669166666666666,30.05416666666667
2008,Kalinga,83.09083333333334,37.21,42.13,4.361666666666667,209.61166666666668,121.53750000000001,161.34666666666666,70.63416666666667,39.09166666666667,26.515,30.749166666666667
2008,La Union,94.07875,35.90833333333334,44.543749999999996,4.308333333333333,218.67333333333332,115.935,148.64583333333334,72.39999999999999,40.346250000000005,25.650000000000002,55.537083333333335
2008,Laguna,82.55833333333334,41.642500000000005,47.703333333333326,4.17,202.15,117.21166666666666,154.10916666666665,83.68083333333334,44.300000000000004,26.439166666666665,34.902499999999996
2008,Lanao del Norte,69.07833333333333,30.780833333333334,36.727916666666665,4.12,158.61541666666668,110.89208333333333,135.13875,86.97958333333332,57.06666666666666,28.707083333333333,31.399583333333336
2008,Lanao del Sur,69.43166666666667,30.546666666666667,37.81333333333333,4.091666666666667,158.0325,111.63333333333333,133.93416666666667,89.83166666666666,57.92666666666667,28.719166666666666,30.9075
2008,Leyte,69.21583333333334,36.5775,60.24916666666667,4.71,182.40333333333334,119.75666666666666,141.7575,97.22416666666668,56.87416666666667,28.520833333333332,38.068333333333335
2008,Maguindanao,67.9161111111111,29.542777777777776,44.784166666666664,3.895,154.9788888888889,110.40583333333333,130.2613888888889,95.09138888888889,60.669444444444444,28.170277777777777,24.92111111111111
2008,Marinduque,80.61833333333333,41.2025,48.2825,4.230833333333333,202.29250000000002,115.88499999999999,152.45000000000002,83.80916666666667,45.42333333333334,26.706666666666667,35.600833333333334
2008,Market Average,85.925,36.68333333333333,42.12916666666667,4.373333333333333,209.93499999999997,119.12083333333334,156.22416666666666,70.41916666666667,38.82,26.285,37.20583333333334
2008,Masbate,69.63125000000001,42.27791666666666,52.965,4.371666666666667,198.28791666666666,118.24333333333334,145.94708333333332,91.73833333333333,52.72416666666667,28.955416666666665,37.65083333333333
2008,Metropolitan Manila,82.24333333333333,37.5325,46.945,4.230833333333333,183.79583333333335,120.1225,157.09583333333333,88.5675,44.14083333333334,26.8175,35.700833333333335
2008,Misamis Occidental,68.24416666666667,31.3025,36.8925,4.19,159.94083333333333,110.11583333333334,137.045,87.48166666666667,56.82749999999999,28.7375,32.89333333333334
2008,Misamis Oriental,70.3925,31.154583333333335,38.074999999999996,4.169583333333334,160.46708333333333,113.27416666666666,135.53875,91.62,58.723749999999995,28.782916666666665,33.14458333333334
2008,Mountain Province,86.63333333333333,36.068333333333335,42.67333333333334,4.36,211.30083333333334,118.39916666666666,155.685,70.84333333333333,39.42166666666667,26.469166666666666,38.1
2008,Negros Occidental,67.00416666666666,41.29416666666666,58.18333333333334,4.948333333333333,187.8375,110.44083333333333,141.33916666666667,95.7025,56.711666666666666,27.271666666666665,36.32416666666666
2008,Negros Oriental,64.64583333333333,31.56833333333333,52.42583333333334,4.566666666666666,167.57416666666668,111.05083333333333,143.84166666666667,91.81416666666667,54.86916666666667,29.1875,35.915
2008,North Cotabato,73.26,27.718333333333334,46.020833333333336,3.9716666666666662,163.875,109.90583333333332,128.27541666666667,93.8975,58.085,27.46375,27.19125
2008,Northern Samar,70.11666666666666,41.486666666666665,53.69583333333333,4.423333333333333,198.67666666666665,121.87416666666667,145.22916666666666,95.24166666666667,54.46,29.045,38.37166666666667
2008,Nueva Ecija,83.14555555555555,32.80972222222223,45.058611111111105,4.320555555555555,205.74444444444444,111.88749999999999,148.1277777777778,73.11777777777777,39.84888888888889,28.768333333333334,38.57805555555555
2008,Nueva Vizcaya,88.61416666666666,35.87916666666667,43.60583333333333,4.335833333333333,214.19583333333333,117.75583333333333,154.90083333333334,72.13250000000001,40.362500000000004,26.531666666666666,41.1525
2008,Occidental Mindoro,80.955,40.847500000000004,48.42250000000001,4.203333333333333,200.335,118.09333333333332,151.26833333333335,84.38583333333334,44.6175,26.38416666666667,36.276666666666664
2008,Oriental Mindoro,81.16583333333334,41.32125,48.2425,4.191666666666666,201.57541666666665,117.08291666666666,152.04166666666666,84.04916666666666,44.899166666666666,26.53125,35.75
2008,Palawan,70.77416666666666,58.345416666666665,82.13083333333333,4.454583333333333,188.96583333333334,131.07291666666666,145.95333333333335,91.43916666666667,54.53791666666667,27.787499999999998,52.00875
2008,Pangasinan,76.79791666666667,35.928333333333335,38.74708333333333,4.574166666666667,192.33416666666665,113.68374999999999,147.03416666666666,67.98208333333334,35.1625,25.31125,36.44916666666666
2008,Quezon,81.57916666666667,41.45166666666667,47.51666666666667,4.215,202.88666666666666,116.39166666666667,153.28666666666666,83.53750000000001,44.446666666666665,26.5675,35.05416666666667
2008,Quirino,86.83916666666666,35.56166666666667,43.2725,4.3549999999999995,212.55416666666667,117.88666666666667,155.79416666666665,70.89666666666666,40.24166666666667,26.656666666666666,37.983333333333334
2008,Rizal,83.35000000000001,42.65916666666667,49.482499999999995,4.142916666666667,201.40625,118.44041666666668,154.72958333333335,84.7225,45.206250000000004,26.34583333333333,35.77041666666667
2008,Romblon,71.04,43.5875,51.76833333333334,4.3549999999999995,198.30166666666665,114.76416666666667,146.33,88.45916666666666,50.30083333333334,27.781666666666666,36.399166666666666
2008,Samar,69.1275,36.81666666666667,58.8725,4.7124999999999995,184.31833333333336,119.05,142.76416666666668,95.59833333333334,55.362500000000004,28.514166666666668,37.464166666666664
2008,Sarangani,72.26916666666666,27.0425,46.72,3.8000000000000003,162.38833333333332,110.75416666666666,126.72583333333334,92.44,56.98666666666667,27.089166666666667,26.125
2008,Siquijor,64.99833333333333,31.406666666666666,52.41166666666667,4.5424999999999995,167.56666666666666,111.86083333333333,143.52083333333334,93.59083333333332,55.39833333333333,28.55666666666667,35.5775
2008,Sorsogon,70.075,41.791666666666664,51.885,4.3675,199.82333333333335,120.49916666666667,146.46166666666667,92.31083333333333,52.3475,29.022499999999997,37.05833333333333
2008,South Cotabato,69.15833333333333,31.644166666666667,42.98458333333334,3.7891666666666666,164.82250000000002,111.20541666666666,131.47375,86.89875,54.02166666666667,26.165000000000003,23.22666666666667
2008,Southern Leyte,72.73083333333334,38.45916666666667,67.23625,4.682083333333334,185.17041666666668,126.06041666666665,138.6225,99.01708333333333,58.524166666666666,28.567083333333333,37.780833333333334
2008,Sultan Kudarat,67.05083333333333,28.813333333333333,44.640833333333326,3.8083333333333336,151.43916666666667,111.065,128.27416666666667,94.3125,61.23666666666667,28.507499999999997,24.175833333333333
2008,Sulu,71.835,37.04416666666666,52.86166666666667,4.293333333333333,156.83083333333335,103.58333333333333,143.9675,90.88333333333333,50.98416666666666,28.2925,31.843333333333334
2008,Surigao del Norte,74.0325,38.20583333333333,68.71166666666666,4.735,184.025,127.94500000000001,137.96583333333334,103.72333333333334,60.653333333333336,28.598333333333333,38.39083333333333
2008,Surigao del Sur,73.04666666666667,39.329166666666666,62.68958333333333,4.412083333333333,169.46541666666667,118.67666666666668,152.99166666666667,114.29375,63.75541666666666,30.243333333333336,40.61125
